"k","alpha","omega","stabilite"
2,1,0.65,0.97205450187887
3,1,0.65,0.621144142073458
4,1,0.65,0.721606562570305
5,1,0.65,0.610626352789167
6,1,0.65,0.627375515140901
2,0,0.7,0.857401446310684
3,0,0.7,0.713419779986235
4,0,0.7,0.739784161977381
5,0,0.7,0.754610393791489
6,0,0.7,0.76646417961432
2,0.05,0.7,0.893626267102663
3,0.05,0.7,0.629139381877172
4,0.05,0.7,0.686621867430627
5,0.05,0.7,0.754804985920864
6,0.05,0.7,0.773836533471452
2,0.1,0.7,0.941054818331778
3,0.1,0.7,0.599995339401769
4,0.1,0.7,0.753283473567432
5,0.1,0.7,0.819570451317965
6,0.1,0.7,0.744806312151702
2,0.15,0.7,0.861923212135614
3,0.15,0.7,0.765175759174379
4,0.15,0.7,0.77260809571977
5,0.15,0.7,0.831540126184176
6,0.15,0.7,0.792333952211752
2,0.2,0.7,0.764166607843681
3,0.2,0.7,0.833481742288311
4,0.2,0.7,0.795161416368585
5,0.2,0.7,0.823285373359781
6,0.2,0.7,0.753807204897291
2,0.25,0.7,0.640518785626324
3,0.25,0.7,0.876137008886391
4,0.25,0.7,0.782958683035777
5,0.25,0.7,0.800096373415467
6,0.25,0.7,0.684647577874057
2,0.3,0.7,0.763716171655874
3,0.3,0.7,0.901031859938785
4,0.3,0.7,0.79781773554276
5,0.3,0.7,0.79869973346447
6,0.3,0.7,0.699832983437674
2,0.35,0.7,0.824348217909034
3,0.35,0.7,0.870418187511795
4,0.35,0.7,0.774954502986385
5,0.35,0.7,0.783713197656925
6,0.35,0.7,0.683147448440248
2,0.4,0.7,0.902575133090193
3,0.4,0.7,0.913091791427166
4,0.4,0.7,0.748389329163781
5,0.4,0.7,0.733416685587334
6,0.4,0.7,0.690929765713019
2,0.45,0.7,0.939929865138415
3,0.45,0.7,0.898424144961065
4,0.45,0.7,0.765922612435596
5,0.45,0.7,0.690377208235811
6,0.45,0.7,0.65977662580294
2,0.5,0.7,0.947158538211578
3,0.5,0.7,0.89796355879499
4,0.5,0.7,0.667108263034477
5,0.5,0.7,0.615470934512119
6,0.5,0.7,0.640190330706479
2,0.55,0.7,0.955577772985966
3,0.55,0.7,0.885839525443638
4,0.55,0.7,0.654909448468366
5,0.55,0.7,0.638039416295365
6,0.55,0.7,0.596013127822511
2,0.6,0.7,0.957995595569578
3,0.6,0.7,0.869494568044784
4,0.6,0.7,0.660607460491008
5,0.6,0.7,0.596615432717272
6,0.6,0.7,0.601418397129474
2,0.65,0.7,0.966064490901328
3,0.65,0.7,0.84578837341804
4,0.65,0.7,0.628754977702557
5,0.65,0.7,0.59328784487935
6,0.65,0.7,0.622172105660282
2,0.7,0.7,0.947369981434867
3,0.7,0.7,0.82267335581291
4,0.7,0.7,0.647605745710279
5,0.7,0.7,0.59979353889748
6,0.7,0.7,0.605110907585426
2,0.75,0.7,0.968687640566694
3,0.75,0.7,0.85072794908381
4,0.75,0.7,0.655574580757148
5,0.75,0.7,0.606018120286749
6,0.75,0.7,0.63218378314226
2,0.8,0.7,0.958461468722902
3,0.8,0.7,0.819651023672698
4,0.8,0.7,0.676499382792132
5,0.8,0.7,0.586281723799519
6,0.8,0.7,0.617666715298822
2,0.85,0.7,0.972202303067291
3,0.85,0.7,0.764451504263107
4,0.85,0.7,0.718302424100974
5,0.85,0.7,0.618856213401812
6,0.85,0.7,0.629305864485923
2,0.9,0.7,0.94256039754499
3,0.9,0.7,0.725062129132213
4,0.9,0.7,0.64832170275676
5,0.9,0.7,0.632326869979478
6,0.9,0.7,0.63196470388166
2,0.95,0.7,0.956624684659957
3,0.95,0.7,0.705089040833634
4,0.95,0.7,0.706431781989152
5,0.95,0.7,0.60483805725255
6,0.95,0.7,0.631728362618064
2,1,0.7,0.938808479307286
3,1,0.7,0.713829673010589
4,1,0.7,0.713369479572143
5,1,0.7,0.616706729789282
6,1,0.7,0.655731399250646
2,0,0.75,0.8867554395635
3,0,0.75,0.678347747389349
4,0,0.75,0.701613416662498
5,0,0.75,0.781898024973661
6,0,0.75,0.770513142572089
2,0.05,0.75,0.911679596767896
3,0.05,0.75,0.514153502396969
4,0.05,0.75,0.63716153177423
5,0.05,0.75,0.740735564880828
6,0.05,0.75,0.82583823732555
2,0.1,0.75,0.900785318904491
3,0.1,0.75,0.693305975410274
4,0.1,0.75,0.760455198359438
5,0.1,0.75,0.819688118556682
6,0.1,0.75,0.784952935145787
2,0.15,0.75,0.867278813611861
3,0.15,0.75,0.766442637481901
4,0.15,0.75,0.783964194174463
5,0.15,0.75,0.827929445722398
6,0.15,0.75,0.775970911448913
2,0.2,0.75,0.712878058963628
3,0.2,0.75,0.862909545314075
4,0.2,0.75,0.782100298794677
5,0.2,0.75,0.795174868556083
6,0.2,0.75,0.763061011019839
2,0.25,0.75,0.578062831924869
3,0.25,0.75,0.844256131279774
4,0.25,0.75,0.779672634511212
5,0.25,0.75,0.786829554817777
6,0.25,0.75,0.69581089931139
2,0.3,0.75,0.440443460078044
3,0.3,0.75,0.877939131138483
4,0.3,0.75,0.782693742721362
5,0.3,0.75,0.784224091551422
6,0.3,0.75,0.675249541289932
2,0.35,0.75,0.851798946177181
3,0.35,0.75,0.891994724579018
4,0.35,0.75,0.771431633184846
5,0.35,0.75,0.750231476293952
6,0.35,0.75,0.686275311153373
2,0.4,0.75,0.906950556122272
3,0.4,0.75,0.892839060368016
4,0.4,0.75,0.737157827629379
5,0.4,0.75,0.673929236134408
6,0.4,0.75,0.711972724928245
2,0.45,0.75,0.944993729541028
3,0.45,0.75,0.884157396534406
4,0.45,0.75,0.658320622246459
5,0.45,0.75,0.62567094193227
6,0.45,0.75,0.657282212379737
2,0.5,0.75,0.949621532773722
3,0.5,0.75,0.872985685697724
4,0.5,0.75,0.651370663895413
5,0.5,0.75,0.621285757010458
6,0.5,0.75,0.592725658185213
2,0.55,0.75,0.929693981038909
3,0.55,0.75,0.85258934025107
4,0.55,0.75,0.650138865148853
5,0.55,0.75,0.637251141286694
6,0.55,0.75,0.606734283055586
2,0.6,0.75,0.932589081566187
3,0.6,0.75,0.878643673651666
4,0.6,0.75,0.637345959510952
5,0.6,0.75,0.575352430503988
6,0.6,0.75,0.603742220131672
2,0.65,0.75,0.929100989573108
3,0.65,0.75,0.853640245681564
4,0.65,0.75,0.617017914966591
5,0.65,0.75,0.592586009382747
6,0.65,0.75,0.588475736221894
2,0.7,0.75,0.954753955163956
3,0.7,0.75,0.844885993086202
4,0.7,0.75,0.647948140998825
5,0.7,0.75,0.604611258327146
6,0.7,0.75,0.593178786580864
2,0.75,0.75,0.945654232490609
3,0.75,0.75,0.827480451693777
4,0.75,0.75,0.666765974017769
5,0.75,0.75,0.622876725452562
6,0.75,0.75,0.58510582900507
2,0.8,0.75,0.969724472663476
3,0.8,0.75,0.755386306927525
4,0.8,0.75,0.701059092836293
5,0.8,0.75,0.628737761538736
6,0.8,0.75,0.614370276639732
2,0.85,0.75,0.935323687317509
3,0.85,0.75,0.733900672615835
4,0.85,0.75,0.702260142586788
5,0.85,0.75,0.610974288260794
6,0.85,0.75,0.651900829347015
2,0.9,0.75,0.968058144794833
3,0.9,0.75,0.667651448453293
4,0.9,0.75,0.709310453908379
5,0.9,0.75,0.630993390895444
6,0.9,0.75,0.631027354878496
2,0.95,0.75,0.958827190015133
3,0.95,0.75,0.729997739693547
4,0.95,0.75,0.703342965494708
5,0.95,0.75,0.593750636328739
6,0.95,0.75,0.676919452925187
2,1,0.75,0.963825727254224
3,1,0.75,0.72639086037834
4,1,0.75,0.724141559349481
5,1,0.75,0.661497645815108
6,1,0.75,0.702906897864699
2,0,0.8,0.855762688730247
3,0,0.8,0.613461178963104
4,0,0.8,0.716908263261001
5,0,0.8,0.805001794176177
6,0,0.8,0.797402984225673
2,0.05,0.8,0.888699731525216
3,0.05,0.8,0.481669119234075
4,0.05,0.8,0.6201657069081
5,0.05,0.8,0.789419755137668
6,0.05,0.8,0.790898014131698
2,0.1,0.8,0.881552431040576
3,0.1,0.8,0.660911291402921
4,0.1,0.8,0.742573920642886
5,0.1,0.8,0.818704929665512
6,0.1,0.8,0.78419639752619
2,0.15,0.8,0.87418112301162
3,0.15,0.8,0.799827682411517
4,0.15,0.8,0.754087235177057
5,0.15,0.8,0.833359464907052
6,0.15,0.8,0.80033337415755
2,0.2,0.8,0.718650587460109
3,0.2,0.8,0.8441706264785
4,0.2,0.8,0.787179002783198
5,0.2,0.8,0.826594246079725
6,0.2,0.8,0.784470291936998
2,0.25,0.8,0.555107249812781
3,0.25,0.8,0.828709155838518
4,0.25,0.8,0.784260956483282
5,0.25,0.8,0.836294251072997
6,0.25,0.8,0.738664577841889
2,0.3,0.8,0.816502877679471
3,0.3,0.8,0.856449389132623
4,0.3,0.8,0.763745694204778
5,0.3,0.8,0.793926361777795
6,0.3,0.8,0.684385444380485
2,0.35,0.8,0.85610817322744
3,0.35,0.8,0.890518580732869
4,0.35,0.8,0.705485496521971
5,0.35,0.8,0.720403457523041
6,0.35,0.8,0.697177556727158
2,0.4,0.8,0.910503701101877
3,0.4,0.8,0.878962865508984
4,0.4,0.8,0.689612540495496
5,0.4,0.8,0.671974629744557
6,0.4,0.8,0.686679587294334
2,0.45,0.8,0.916592608930225
3,0.45,0.8,0.863847021836362
4,0.45,0.8,0.65314768557527
5,0.45,0.8,0.608165146184772
6,0.45,0.8,0.628037071864234
2,0.5,0.8,0.938309919558588
3,0.5,0.8,0.89263069994926
4,0.5,0.8,0.674809406536789
5,0.5,0.8,0.628516404673044
6,0.5,0.8,0.664224658567552
2,0.55,0.8,0.939258760265458
3,0.55,0.8,0.884328654440643
4,0.55,0.8,0.610535846133419
5,0.55,0.8,0.620798133691589
6,0.55,0.8,0.606558182319158
2,0.6,0.8,0.944752310654066
3,0.6,0.8,0.874672814184836
4,0.6,0.8,0.60140050954622
5,0.6,0.8,0.59656540211667
6,0.6,0.8,0.584820145496424
2,0.65,0.8,0.937848459428152
3,0.65,0.8,0.855869288653179
4,0.65,0.8,0.67513468322403
5,0.65,0.8,0.6265414193289
6,0.65,0.8,0.631508943899837
2,0.7,0.8,0.917627480271485
3,0.7,0.8,0.82063769024082
4,0.7,0.8,0.687131868728822
5,0.7,0.8,0.567177371500706
6,0.7,0.8,0.606990253514047
2,0.75,0.8,0.954521186360403
3,0.75,0.8,0.764153290596407
4,0.75,0.8,0.684648936027807
5,0.75,0.8,0.590329497726497
6,0.75,0.8,0.580311574898397
2,0.8,0.8,0.893710817979125
3,0.8,0.8,0.722111864157128
4,0.8,0.8,0.714428318981356
5,0.8,0.8,0.628881466301257
6,0.8,0.8,0.610483083413416
2,0.85,0.8,0.938886348499591
3,0.85,0.8,0.697665751467699
4,0.85,0.8,0.706217850718016
5,0.85,0.8,0.643438027594758
6,0.85,0.8,0.627446579635829
2,0.9,0.8,0.915858477319668
3,0.9,0.8,0.659654673302044
4,0.9,0.8,0.726468570191883
5,0.9,0.8,0.656554532109992
6,0.9,0.8,0.674388259030051
2,0.95,0.8,0.940020143517032
3,0.95,0.8,0.727948238216769
4,0.95,0.8,0.693378840039887
5,0.95,0.8,0.666220750987354
6,0.95,0.8,0.68850843516786
2,1,0.8,0.917696601849288
3,1,0.8,0.778352535393814
4,1,0.8,0.729680174291257
5,1,0.8,0.712729601616684
6,1,0.8,0.684649390583763
2,0,0.85,0.860548214385138
3,0,0.85,0.661668930068399
4,0,0.85,0.606097939333928
5,0,0.85,0.764463892733374
6,0,0.85,0.77658845527896
2,0.05,0.85,0.873584437019772
3,0.05,0.85,0.587222992950427
4,0.05,0.85,0.718499832971215
5,0.05,0.85,0.792575736467757
6,0.05,0.85,0.719491519917733
2,0.1,0.85,0.891483243593494
3,0.1,0.85,0.652470979442614
4,0.1,0.85,0.709197286416984
5,0.1,0.85,0.827803013044922
6,0.1,0.85,0.801322169914902
2,0.15,0.85,0.844856909059569
3,0.15,0.85,0.795114551798278
4,0.15,0.85,0.745365922764388
5,0.15,0.85,0.827804378079608
6,0.15,0.85,0.82228716352018
2,0.2,0.85,0.725495114162937
3,0.2,0.85,0.808235468711452
4,0.2,0.85,0.763834867169254
5,0.2,0.85,0.830933964486743
6,0.2,0.85,0.789972786648962
2,0.25,0.85,0.521606175721036
3,0.25,0.85,0.825976283040186
4,0.25,0.85,0.773791525161717
5,0.25,0.85,0.809107361796872
6,0.25,0.85,0.738929196843258
2,0.3,0.85,0.813243468602212
3,0.3,0.85,0.855062987170635
4,0.3,0.85,0.676643883949701
5,0.3,0.85,0.769627084031769
6,0.3,0.85,0.66275810091875
2,0.35,0.85,0.922726093756368
3,0.35,0.85,0.897663753112395
4,0.35,0.85,0.686374310086698
5,0.35,0.85,0.703989792089761
6,0.35,0.85,0.681551950122557
2,0.4,0.85,0.919474040051241
3,0.4,0.85,0.885877312231411
4,0.4,0.85,0.646071152580592
5,0.4,0.85,0.633887352076881
6,0.4,0.85,0.635602108287229
2,0.45,0.85,0.924281631051417
3,0.45,0.85,0.913483557831389
4,0.45,0.85,0.718423924129408
5,0.45,0.85,0.62640184098575
6,0.45,0.85,0.650647385698128
2,0.5,0.85,0.912935580531737
3,0.5,0.85,0.917283104115505
4,0.5,0.85,0.687022621826207
5,0.5,0.85,0.627629779251751
6,0.5,0.85,0.666046286853855
2,0.55,0.85,0.967892228765162
3,0.55,0.85,0.879541551852215
4,0.55,0.85,0.576023298118361
5,0.55,0.85,0.564295847973255
6,0.55,0.85,0.615356944319421
2,0.6,0.85,0.951374295150609
3,0.6,0.85,0.849193095090646
4,0.6,0.85,0.6216819139581
5,0.6,0.85,0.60798767705244
6,0.6,0.85,0.606078295693782
2,0.65,0.85,0.924730834136776
3,0.65,0.85,0.8214252173583
4,0.65,0.85,0.668989554488588
5,0.65,0.85,0.56150694755227
6,0.65,0.85,0.643101614484838
2,0.7,0.85,0.927141007746752
3,0.7,0.85,0.822253105384781
4,0.7,0.85,0.680336487843542
5,0.7,0.85,0.587109329750243
6,0.7,0.85,0.601556832414245
2,0.75,0.85,0.901073867691246
3,0.75,0.85,0.749779908115162
4,0.75,0.85,0.725179033247734
5,0.75,0.85,0.621811127618964
6,0.75,0.85,0.608724170695643
2,0.8,0.85,0.940285318238851
3,0.8,0.85,0.715478075046287
4,0.8,0.85,0.728226986702969
5,0.8,0.85,0.661094214274507
6,0.8,0.85,0.698873572068427
2,0.85,0.85,0.91568074708706
3,0.85,0.85,0.657096252863352
4,0.85,0.85,0.758484039608674
5,0.85,0.85,0.651787842054753
6,0.85,0.85,0.680321698497519
2,0.9,0.85,0.904707693406275
3,0.9,0.85,0.74672098485628
4,0.9,0.85,0.701421463467738
5,0.9,0.85,0.631322589258176
6,0.9,0.85,0.681065312286039
2,0.95,0.85,0.89407976861229
3,0.95,0.85,0.7650429686254
4,0.95,0.85,0.738176323827013
5,0.95,0.85,0.66739405165877
6,0.95,0.85,0.704361184540283
2,1,0.85,0.92339668332354
3,1,0.85,0.783723452267278
4,1,0.85,0.726261658241901
5,1,0.85,0.696518820597656
6,1,0.85,0.677922745846813
2,0,0.9,0.840960112484559
3,0,0.9,0.698674056243144
4,0,0.9,0.571198719997605
5,0,0.9,0.742327512581148
6,0,0.9,0.777598186441149
2,0.05,0.9,0.868136632088992
3,0.05,0.9,0.409215725020802
4,0.05,0.9,0.748080689903151
5,0.05,0.9,0.787697380136636
6,0.05,0.9,0.757442346317624
2,0.1,0.9,0.899324428944502
3,0.1,0.9,0.682609864484012
4,0.1,0.9,0.75165581672766
5,0.1,0.9,0.817838594289783
6,0.1,0.9,0.831766321502998
2,0.15,0.9,0.806519926294437
3,0.15,0.9,0.791479576914238
4,0.15,0.9,0.73497000969199
5,0.15,0.9,0.812629970628843
6,0.15,0.9,0.824196905263531
2,0.2,0.9,0.692335953450512
3,0.2,0.9,0.811959546635425
4,0.2,0.9,0.753363502720417
5,0.2,0.9,0.832073945767777
6,0.2,0.9,0.777012939456043
2,0.25,0.9,0.462050230631606
3,0.25,0.9,0.809470122156612
4,0.25,0.9,0.718593981908575
5,0.25,0.9,0.794490457301716
6,0.25,0.9,0.751381786571568
2,0.3,0.9,0.807796676162479
3,0.3,0.9,0.851352428123112
4,0.3,0.9,0.726587963387243
5,0.3,0.9,0.770661530838523
6,0.3,0.9,0.683805214764656
2,0.35,0.9,0.893039691121798
3,0.35,0.9,0.882029610272417
4,0.35,0.9,0.743893911852819
5,0.35,0.9,0.653129976337494
6,0.35,0.9,0.694892366233567
2,0.4,0.9,0.953386770091998
3,0.4,0.9,0.902118976638723
4,0.4,0.9,0.736287529992255
5,0.4,0.9,0.640764534784643
6,0.4,0.9,0.639133954129278
2,0.45,0.9,0.903606364526242
3,0.45,0.9,0.905292296142963
4,0.45,0.9,0.735096937197975
5,0.45,0.9,0.575610390825582
6,0.45,0.9,0.640891049053982
2,0.5,0.9,0.914393299134065
3,0.5,0.9,0.897943493000328
4,0.5,0.9,0.696547714962885
5,0.5,0.9,0.603514153023474
6,0.5,0.9,0.647416151778102
2,0.55,0.9,0.930450595482216
3,0.55,0.9,0.868219194357391
4,0.55,0.9,0.585581112714663
5,0.55,0.9,0.63580960488688
6,0.55,0.9,0.632397282715941
2,0.6,0.9,0.944788609038943
3,0.6,0.9,0.837261911965916
4,0.6,0.9,0.646343781993293
5,0.6,0.9,0.623702527771438
6,0.6,0.9,0.599217420468963
2,0.65,0.9,0.942069184737004
3,0.65,0.9,0.822533662446572
4,0.65,0.9,0.70711054164898
5,0.65,0.9,0.644433879320218
6,0.65,0.9,0.575898155554818
2,0.7,0.9,0.906827726756828
3,0.7,0.9,0.790376437280402
4,0.7,0.9,0.714362816757785
5,0.7,0.9,0.619872705711653
6,0.7,0.9,0.631244135134098
2,0.75,0.9,0.913893695670541
3,0.75,0.9,0.735599349997438
4,0.75,0.9,0.760832511219226
5,0.75,0.9,0.697698425153168
6,0.75,0.9,0.682309961434401
2,0.8,0.9,0.916441577945805
3,0.8,0.9,0.704235796403368
4,0.8,0.9,0.753760529323219
5,0.8,0.9,0.678801455685124
6,0.8,0.9,0.674211129679545
2,0.85,0.9,0.900394141331821
3,0.85,0.9,0.728601932503344
4,0.85,0.9,0.736088164287751
5,0.85,0.9,0.67525345572924
6,0.85,0.9,0.681698889326749
2,0.9,0.9,0.885625264728838
3,0.9,0.9,0.72468188851946
4,0.9,0.9,0.704452731855496
5,0.9,0.9,0.678967792016953
6,0.9,0.9,0.71359428413567
2,0.95,0.9,0.886614566932617
3,0.95,0.9,0.790195417006701
4,0.95,0.9,0.722730512476509
5,0.95,0.9,0.685002057574153
6,0.95,0.9,0.693633811246096
2,1,0.9,0.873526689847756
3,1,0.9,0.829605064770341
4,1,0.9,0.683555512921956
5,1,0.9,0.667509080166355
6,1,0.9,0.710314884784235
2,0,0.95,0.863381659151662
3,0,0.95,0.671255985387902
4,0,0.95,0.62921272807777
5,0,0.95,0.769329036729643
6,0,0.95,0.765035766631334
2,0.05,0.95,0.859890189349071
3,0.05,0.95,0.476226745562969
4,0.05,0.95,0.77703205796946
5,0.05,0.95,0.79982961270779
6,0.05,0.95,0.76499313902011
2,0.1,0.95,0.871355743448575
3,0.1,0.95,0.633553975564287
4,0.1,0.95,0.723410633036656
5,0.1,0.95,0.84353119953049
6,0.1,0.95,0.812967353266289
2,0.15,0.95,0.786465852494465
3,0.15,0.95,0.772394059885225
4,0.15,0.95,0.713649225734731
5,0.15,0.95,0.802734597250282
6,0.15,0.95,0.799563524312603
2,0.2,0.95,0.676608676335165
3,0.2,0.95,0.778137190982196
4,0.2,0.95,0.746184969786514
5,0.2,0.95,0.824956641252228
6,0.2,0.95,0.780590944055381
2,0.25,0.95,0.414540659170746
3,0.25,0.95,0.807408455926475
4,0.25,0.95,0.747194547631364
5,0.25,0.95,0.785037583154645
6,0.25,0.95,0.724088062255126
2,0.3,0.95,0.877012833115307
3,0.3,0.95,0.851757915489923
4,0.3,0.95,0.755906818581595
5,0.3,0.95,0.727429905897033
6,0.3,0.95,0.706099082413149
2,0.35,0.95,0.940102349356979
3,0.35,0.95,0.885433834908407
4,0.35,0.95,0.78553552423992
5,0.35,0.95,0.658042454631585
6,0.35,0.95,0.654010708137713
2,0.4,0.95,0.944202611934599
3,0.4,0.95,0.889541620993392
4,0.4,0.95,0.787583592872655
5,0.4,0.95,0.565473857049092
6,0.4,0.95,0.661707155719205
2,0.45,0.95,0.944382844098578
3,0.45,0.95,0.900944844708757
4,0.45,0.95,0.766339986379755
5,0.45,0.95,0.57920011694567
6,0.45,0.95,0.66267594765758
2,0.5,0.95,0.922343970588093
3,0.5,0.95,0.895851318190679
4,0.5,0.95,0.732264678119008
5,0.5,0.95,0.646954111872914
6,0.5,0.95,0.656926907619869
2,0.55,0.95,0.926623665236629
3,0.55,0.95,0.8585419108127
4,0.55,0.95,0.626052199277716
5,0.55,0.95,0.664253466599147
6,0.55,0.95,0.612902290465846
2,0.6,0.95,0.91545651758811
3,0.6,0.95,0.817669347238171
4,0.6,0.95,0.692136369265686
5,0.6,0.95,0.66439191590982
6,0.6,0.95,0.60725131096834
2,0.65,0.95,0.935176657477138
3,0.65,0.95,0.796424272460411
4,0.65,0.95,0.670596714639553
5,0.65,0.95,0.581501417784472
6,0.65,0.95,0.645604287398878
2,0.7,0.95,0.881075312012551
3,0.7,0.95,0.746094797163881
4,0.7,0.95,0.718058269486913
5,0.7,0.95,0.636927415474748
6,0.7,0.95,0.661319210268884
2,0.75,0.95,0.921737522679305
3,0.75,0.95,0.703487413632527
4,0.75,0.95,0.767868294527663
5,0.75,0.95,0.660762026921121
6,0.75,0.95,0.686803465944838
2,0.8,0.95,0.873256215549285
3,0.8,0.95,0.745877301379054
4,0.8,0.95,0.724729968441761
5,0.8,0.95,0.701814429033867
6,0.8,0.95,0.718878448400344
2,0.85,0.95,0.89392315871275
3,0.85,0.95,0.801202385060915
4,0.85,0.95,0.71822552221821
5,0.85,0.95,0.68888627182757
6,0.85,0.95,0.737418916147077
2,0.9,0.95,0.920401321888991
3,0.9,0.95,0.773742167555712
4,0.9,0.95,0.62885232201241
5,0.9,0.95,0.662880864362597
6,0.9,0.95,0.689272642458857
2,0.95,0.95,0.860138903121554
3,0.95,0.95,0.805207082733817
4,0.95,0.95,0.644899079144149
5,0.95,0.95,0.678874295575157
6,0.95,0.95,0.69422692644403
2,1,0.95,0.895906017906825
3,1,0.95,0.841764647726126
4,1,0.95,0.711294576544857
5,1,0.95,0.692338237862535
6,1,0.95,0.696145133426067
2,0,1,0.794785762161967
3,0,1,0.591918004410936
4,0,1,0.584039392613625
5,0,1,0.726943104991108
6,0,1,0.763622247868292
2,0.05,1,0.795936017248681
3,0.05,1,0.553950772852437
4,0.05,1,0.801397384429086
5,0.05,1,0.807995041034735
6,0.05,1,0.745199101225631
2,0.1,1,0.80707922351695
3,0.1,1,0.591621461983554
4,0.1,1,0.785514834323204
5,0.1,1,0.832012049629407
6,0.1,1,0.779916588209097
2,0.15,1,0.738313965408046
3,0.15,1,0.765867899967286
4,0.15,1,0.697264254350469
5,0.15,1,0.821981283316667
6,0.15,1,0.776120425853631
2,0.2,1,0.587899483094517
3,0.2,1,0.792190976778228
4,0.2,1,0.72388321962257
5,0.2,1,0.826280170099073
6,0.2,1,0.768167626311965
2,0.25,1,0.665483806704678
3,0.25,1,0.809379481009699
4,0.25,1,0.707340430234865
5,0.25,1,0.79687033092834
6,0.25,1,0.72032929900322
2,0.3,1,0.882686571294691
3,0.3,1,0.854917504691758
4,0.3,1,0.777582966989499
5,0.3,1,0.772702162059076
6,0.3,1,0.68522199200526
2,0.35,1,0.897623620591512
3,0.35,1,0.893960488090932
4,0.35,1,0.792610780038995
5,0.35,1,0.69058736398548
6,0.35,1,0.666050830478104
2,0.4,1,0.880518639916628
3,0.4,1,0.890921231032878
4,0.4,1,0.753415547553166
5,0.4,1,0.673287634382778
6,0.4,1,0.577697282847201
2,0.45,1,0.882317581436194
3,0.45,1,0.886692165292422
4,0.45,1,0.756259504055948
5,0.45,1,0.63843648097752
6,0.45,1,0.651196481024846
2,0.5,1,0.878718398275335
3,0.5,1,0.86546497597444
4,0.5,1,0.73333840864373
5,0.5,1,0.656182535804296
6,0.5,1,0.64374819916558
2,0.55,1,0.872912590570789
3,0.55,1,0.865885707316643
4,0.55,1,0.665452162224152
5,0.55,1,0.660351782228051
6,0.55,1,0.624080121472432
2,0.6,1,0.886431674838801
3,0.6,1,0.8082456863777
4,0.6,1,0.674691800850734
5,0.6,1,0.659952001260845
6,0.6,1,0.666197923031756
2,0.65,1,0.878580097932287
3,0.65,1,0.77178451560228
4,0.65,1,0.701227801937009
5,0.65,1,0.619634322127206
6,0.65,1,0.645383069296681
2,0.7,1,0.870660108026409
3,0.7,1,0.704331164144352
4,0.7,1,0.732402548568896
5,0.7,1,0.64585963837186
6,0.7,1,0.654067392680009
2,0.75,1,0.887263964492241
3,0.75,1,0.75771301407958
4,0.75,1,0.724638354673888
5,0.75,1,0.68160713106492
6,0.75,1,0.70585870948979
2,0.8,1,0.903712401138856
3,0.8,1,0.795800569267339
4,0.8,1,0.685188591257779
5,0.8,1,0.700406400921877
6,0.8,1,0.742911899043217
2,0.85,1,0.889764451491364
3,0.85,1,0.796769957011337
4,0.85,1,0.698707564631344
5,0.85,1,0.702865060676948
6,0.85,1,0.739646106153508
2,0.9,1,0.849519308545295
3,0.9,1,0.785148940030771
4,0.9,1,0.666413774461996
5,0.9,1,0.681892820264228
6,0.9,1,0.678765151052963
2,0.95,1,0.86914090049301
3,0.95,1,0.824169709356652
4,0.95,1,0.688632703811289
5,0.95,1,0.672152122231258
6,0.95,1,0.673146452461032
2,1,1,0.851500343022173
3,1,1,0.838274723660923
4,1,1,0.709147813724687
5,1,1,0.698884290257855
6,1,1,0.674347805934861
